    [default] s777: R²=0.1911, MAPE=19.11%
  Epoch    1/1000 | Train: 0.113064 | Val Loss: 0.178575 | Val Corr: 0.1420
  Epoch   20/1000 | Train: 0.055730 | Val Loss: 0.172174 | Val Corr: 0.5244
  Epoch   40/1000 | Train: 0.044366 | Val Loss: 0.183721 | Val Corr: 0.5295
  Epoch   60/1000 | Train: 0.037815 | Val Loss: 0.199036 | Val Corr: 0.5022
  Epoch   80/1000 | Train: 0.034218 | Val Loss: 0.190809 | Val Corr: 0.5606
  Epoch  100/1000 | Train: 0.027968 | Val Loss: 0.195661 | Val Corr: 0.5807
  Epoch  120/1000 | Train: 0.031012 | Val Loss: 0.164705 | Val Corr: 0.6410
  Epoch  140/1000 | Train: 0.024744 | Val Loss: 0.179699 | Val Corr: 0.5952
  Epoch  160/1000 | Train: 0.025190 | Val Loss: 0.186986 | Val Corr: 0.5865
  Epoch  180/1000 | Train: 0.024847 | Val Loss: 0.198614 | Val Corr: 0.5762
  Epoch  200/1000 | Train: 0.023292 | Val Loss: 0.186080 | Val Corr: 0.6231
  Epoch  220/1000 | Train: 0.020519 | Val Loss: 0.173028 | Val Corr: 0.6512
  Epoch  240/1000 | Train: 0.021127 | Val Loss: 0.180892 | Val Corr: 0.6476
  Epoch  260/1000 | Train: 0.021169 | Val Loss: 0.183712 | Val Corr: 0.6398
  Epoch  280/1000 | Train: 0.017622 | Val Loss: 0.191600 | Val Corr: 0.6478
  Epoch  300/1000 | Train: 0.020468 | Val Loss: 0.185278 | Val Corr: 0.6283
  Epoch  320/1000 | Train: 0.023080 | Val Loss: 0.187277 | Val Corr: 0.5939
  Epoch  340/1000 | Train: 0.022048 | Val Loss: 0.168337 | Val Corr: 0.6577
  Epoch  360/1000 | Train: 0.022561 | Val Loss: 0.175829 | Val Corr: 0.6779
  Epoch  380/1000 | Train: 0.018634 | Val Loss: 0.179024 | Val Corr: 0.6502
  Epoch  400/1000 | Train: 0.020450 | Val Loss: 0.164121 | Val Corr: 0.6738
  Epoch  420/1000 | Train: 0.019369 | Val Loss: 0.157002 | Val Corr: 0.6809
  Epoch  440/1000 | Train: 0.019840 | Val Loss: 0.157232 | Val Corr: 0.6831
  Epoch  460/1000 | Train: 0.019483 | Val Loss: 0.159689 | Val Corr: 0.6728
  Epoch  480/1000 | Train: 0.018829 | Val Loss: 0.171722 | Val Corr: 0.6644
  Epoch  500/1000 | Train: 0.017086 | Val Loss: 0.156931 | Val Corr: 0.6519
  Epoch  520/1000 | Train: 0.018565 | Val Loss: 0.154134 | Val Corr: 0.6838
  Epoch  540/1000 | Train: 0.017743 | Val Loss: 0.178832 | Val Corr: 0.6690
  Epoch  560/1000 | Train: 0.021002 | Val Loss: 0.165540 | Val Corr: 0.6549
  Epoch  580/1000 | Train: 0.018728 | Val Loss: 0.160552 | Val Corr: 0.6384
  Epoch  600/1000 | Train: 0.021927 | Val Loss: 0.182014 | Val Corr: 0.6391
  Epoch  620/1000 | Train: 0.014678 | Val Loss: 0.167194 | Val Corr: 0.6630
  Epoch  640/1000 | Train: 0.019692 | Val Loss: 0.149782 | Val Corr: 0.6933
  Epoch  660/1000 | Train: 0.016601 | Val Loss: 0.174405 | Val Corr: 0.6289
  Early stopping at epoch 671
    [default] s314: R²=0.2523, MAPE=18.86%
  Epoch    1/1000 | Train: 0.107547 | Val Loss: 0.158729 | Val Corr: 0.3019
  Epoch   20/1000 | Train: 0.058107 | Val Loss: 0.159213 | Val Corr: 0.5680
  Epoch   40/1000 | Train: 0.045841 | Val Loss: 0.174248 | Val Corr: 0.5514
  Epoch   60/1000 | Train: 0.038251 | Val Loss: 0.178515 | Val Corr: 0.6024
  Epoch   80/1000 | Train: 0.035627 | Val Loss: 0.180698 | Val Corr: 0.5974
  Epoch  100/1000 | Train: 0.032074 | Val Loss: 0.167089 | Val Corr: 0.6479
  Epoch  120/1000 | Train: 0.024459 | Val Loss: 0.156968 | Val Corr: 0.6267
  Epoch  140/1000 | Train: 0.022848 | Val Loss: 0.170564 | Val Corr: 0.6110
  Epoch  160/1000 | Train: 0.023239 | Val Loss: 0.187801 | Val Corr: 0.6074
  Epoch  180/1000 | Train: 0.018348 | Val Loss: 0.191509 | Val Corr: 0.5789
  Epoch  200/1000 | Train: 0.023227 | Val Loss: 0.198240 | Val Corr: 0.5500
  Epoch  220/1000 | Train: 0.021695 | Val Loss: 0.167533 | Val Corr: 0.6245
  Epoch  240/1000 | Train: 0.025816 | Val Loss: 0.178385 | Val Corr: 0.6241
  Epoch  260/1000 | Train: 0.024011 | Val Loss: 0.175494 | Val Corr: 0.6037
  Epoch  280/1000 | Train: 0.021102 | Val Loss: 0.176799 | Val Corr: 0.5631
  Epoch  300/1000 | Train: 0.022229 | Val Loss: 0.194368 | Val Corr: 0.5287
  Epoch  320/1000 | Train: 0.019434 | Val Loss: 0.175323 | Val Corr: 0.5997
  Epoch  340/1000 | Train: 0.018015 | Val Loss: 0.204128 | Val Corr: 0.5404
  Epoch  360/1000 | Train: 0.018699 | Val Loss: 0.180376 | Val Corr: 0.5987
  Early stopping at epoch 372
    [default] s2025: R²=0.2474, MAPE=21.26%
  Epoch    1/1000 | Train: 0.099434 | Val Loss: 0.178378 | Val Corr: 0.1966
  Epoch   20/1000 | Train: 0.054020 | Val Loss: 0.168698 | Val Corr: 0.5936
  Epoch   40/1000 | Train: 0.049724 | Val Loss: 0.169484 | Val Corr: 0.6175
  Epoch   60/1000 | Train: 0.042830 | Val Loss: 0.181561 | Val Corr: 0.5617
  Epoch   80/1000 | Train: 0.033667 | Val Loss: 0.160232 | Val Corr: 0.6472
  Epoch  100/1000 | Train: 0.033684 | Val Loss: 0.177377 | Val Corr: 0.6190
  Epoch  120/1000 | Train: 0.024948 | Val Loss: 0.184618 | Val Corr: 0.5743
  Epoch  140/1000 | Train: 0.022458 | Val Loss: 0.192262 | Val Corr: 0.5561
  Epoch  160/1000 | Train: 0.027017 | Val Loss: 0.185869 | Val Corr: 0.5609
  Epoch  180/1000 | Train: 0.023734 | Val Loss: 0.177590 | Val Corr: 0.5847
  Epoch  200/1000 | Train: 0.022658 | Val Loss: 0.212797 | Val Corr: 0.5092
  Epoch  220/1000 | Train: 0.023301 | Val Loss: 0.185601 | Val Corr: 0.5764
  Epoch  240/1000 | Train: 0.019635 | Val Loss: 0.182151 | Val Corr: 0.5695
  Epoch  260/1000 | Train: 0.020737 | Val Loss: 0.180480 | Val Corr: 0.6367
  Epoch  280/1000 | Train: 0.020787 | Val Loss: 0.175405 | Val Corr: 0.5967
  Epoch  300/1000 | Train: 0.019473 | Val Loss: 0.200163 | Val Corr: 0.5512
  Epoch  320/1000 | Train: 0.019501 | Val Loss: 0.171815 | Val Corr: 0.5789
  Early stopping at epoch 322
    [default] s0: R²=0.4668, MAPE=14.40%
  Epoch    1/1000 | Train: 0.111720 | Val Loss: 0.156857 | Val Corr: 0.1944
  Epoch   20/1000 | Train: 0.065843 | Val Loss: 0.152385 | Val Corr: 0.6550
  Epoch   40/1000 | Train: 0.047380 | Val Loss: 0.146734 | Val Corr: 0.6019
  Epoch   60/1000 | Train: 0.039267 | Val Loss: 0.159591 | Val Corr: 0.6329
  Epoch   80/1000 | Train: 0.036069 | Val Loss: 0.177561 | Val Corr: 0.5528
